text,label
당처엄~~~~~ 당첨됐어!!!!!!!! 당첨됐다고?!,7
아유 아니에요. 저희는 많이 먹었어요.,7
네. 선생님.,7
갑자기 또 편식 얘기가 왜 나와?,0
어! 대박…우리 삼촌 이름도 택순데.,5
형은 회사 어떠세요?,2
아 그렇게 늦게 가진 않았구나 퇴근 정시에 해도 된다니까 꼭 더 있네,6
"아, 그게 아니고, 이렇게 자료 퀄리티가 낮으면 저희 발표 제대로 못해요.",6
저 돈 없는데…. 꼭 굿을 해야 할까요?,2
아 뭐야. 그게 지금 아들한테 할 소리야?,6
 아! 저는 안 주셔도 돼요.,2
너는 내가 진짜로 UFO 같은거 믿는 줄 알았냐?        다 너 때문에 믿는 척 한거야. 바보야.,0
 알았어 알았어. 뭐 별로 무서운 얘기도 아니구만.        너 어렸을 때 전래동화 같은 거 안 읽었냐?,7
몰라.,5
뭐야. 너 여자친구 있어?,5
소개팅이요? 웬 소개팅입니까?,5
그러게 말이다. 니네 아빠가 왜 그랬대냐?,6
정말루요? 할아버지 엄청 속상하셨겠다.,6
"그 선생님이 그때 뭐라고 했었냐면, 남편이 너무 싫어지니까, 반경 5미터 내에 그 인간이 보이면 구역질이 났었다고 했었거든.. 내가 지금 그래…",6
너는 지금 복식 호흡이라고 하니까 그 단어에 빠져서 배를 내미는 데만 신경 쓰고 있잖아. 배는 호흡을 잘 하면 자연스럽게 밀려서 나오는 거야. 배는 신경쓰지 마.,7
몰라. 하여튼 난 무섭단 말이야.,6
근데 왜 메일을 보냈지?,6
아니 김씨네 아들이 고시 붙었대잖어. 그래서 고기를 산대. 좋은 걸로.,7
" 아아, 그래 알았어. 언제쯤 들어올건데?",5
"맞아.. 아, 근데 광수네 어머님이… 음식을 좀 특이하게 하시더라고…",6
선의의 경쟁?,3
"그래. 너 대학원까지 갔는데, 어디 가든 고급 인력이지.",7
스트레스 받는다고 M자로 빠지진 않잖아.  이마라인이 손 쓸 새도 없이 올라가고 있다고.,0
그랬구나! 난 텔레파시 같은 게 통한 줄 알았어!,7
말도 예쁘게 잘 하네,7
뭔데. 뭔데.,5
네. 맞습니다.,0
"누나요? 아니요. 우리 누나 태권도 선수여서, 여자 팬만 엄청 많았어요.",5
또 그런 문제가 있구만. 그래서 어떻게 하려고?,4
고맙다. 늙은이 식사 까지 챙기고.,4
아니요. 엄마랑 같이 왔어요.,1
진짜 죽일 수 있는 애라니까요? 저 진짜.. 진짜로 무서워요.,2
그럼 선생님도 아시잖아요. 그게 그렇게 되는 게 아니라는 거…,6
혜진쌤. 오늘 급식 드실거에요?,7
"그냥 그러면, 케이크 살까?",1
 표영씨가 불쌍해지네요.  일터까지 찾아와서 얼굴에 먹칠하는 와이프라니.,6
...네.. 제가 이미 여러번 말씀 드렸잖아요. 이 학교 다니기 싫어요. 다른 학교로 가거나… 아니면 그냥 학교 때려치우고… 검정고시 볼래요.,4
내가 제사 가져가잖냐.,6
이게 국화 꽃 차야.,7
"좋지. 학생 보니까 혼자 사는 것 같던데, 요리는 자주 해서 먹어요?",5
 알았어. 노력해볼게.,4
그 누나 진짜 승진 빠르네.,5
김대리는 억울했겠다...,6
왜?,1
네?,5
네. 근데 저는 말고 선생님이랑 지우랑만 얘기하면 안돼요?,2
어. 엄청 재밌어.,7
그 빌려준 애. 걔가 지한테 교과서를 먼저 빌려줘서 어쩔 수 없었대,6
큰 엄마가 형 방 가서 놀으랬어. 있다가가 언젠데? 나 이제 해도 되는 거야?,6
"파일럿이 되기 힘들어서, 그냥 직장에 다니게 됐어.",4
비빔밥?,5
성원중 교복은 많아… 내일 개학한다고 잔뜩 드라이 해놨는데…?,4
옛날 일을 맞췄어?,5
 좋은 아침입니다~!,7
알았어. 알았어~,7
고객이 엄청 갑질을 했나봐요. 새롬언니 머리를 막 때리기까지 했대요.,6
직장은 좀 다닐만 해?,7
배우 했다며? 영화에도 나왔잖아!,0
"그냥 다큐멘터리 촬영하고, 지금 내레이션 쓰고 있어.",1
해보고 정해. 해보고. 무작정 일년 등록하지 말고.,0
그렇죠.,7
"아버지, 요새 운동 좀 하세요?",4
아니야. 사는 게 힘드니.  넌 나이들면서 느는 게 주름하고 의심밖에 없는 거 같다.,0
알았어요. 이번 달에 월급 들어오면 갚을게요. 할머니 계좌 알려주세요.,3
근데요 선생님… 이번에 출석부 장난 친게… 8반 애들이 그런거라고… 하더라구요…,6
"요즘 애들은 다 하루에 한 번씩 머리를 감거든요.        다른 애들은 다 그렇게 하는데,        민혁이만 이틀에 한 번씩 씻어서, 애들이 싫어해요.",6
이왕 기다리는거 조금만 더 기다리지 왜 여기까지 들어왔어,0
아…,6
"왜 한번에 정확하게 안 고치고, 자꾸 뭐가 나타난다고 하세요?",6
화났구나… 화났지..?,2
아저씨…. 제발. 아저씨 자녀분들 생각해서 저 좀 봐주시면 안돼요?,2
"엄마가 그러는데, 좋은 대학에 들어가야, 나중에 좋은 집에 살고,          좋은 차도 타고, 좋은 여자도 만날 수 있대요.",2
왜 운명을 믿게 됐어 지훈이?,1
"아니, 오늘 애들이랑 놀다가 온다고 했잖아.       시내 갔다왔지.",6
할머니 눈 똑바로 보고 말해.,0
제가 채점을 잘못했었나 보더라고요. 죄송해요. 근데 저 화장실 진짜 급한데...,4
그래. 좋은 생각이다.,7
미싱? 미싱이 뭐야?,1
그런 애들은 뭔가 하기 힘들 것 같아.,2
맞아. 디젤 차는 장거리를 빵 빵 달려줘야 된다더라.,1
그럴까? 좋다.,7
어디 봐요! 얼마나 물어뜯기신 건데요!? 병원 가봐야 하는 거 아니에요?!,2
뭐 고장난거야?,5
그래도…. 눈에 안 좋을텐데.,3
나도 어머님이랑 다 통화했다. 어머님이 가는거 허락해주셨어.,6
어. 난 지금이 행복해. 이렇게 살다가 고양이랑 늙어 죽을 거야.  그러니까 내 행복한 삶에 감 놔라 배 놔라 하지 말라고.,0
그래도 평소에 아빠가 엄마 얼마나 생각하시는데요. 표현이 좀 그러셔도 저한테 항상 엄마 걱정하시는 얘기 하세요.,7
냉장고에 있던 내 양갱.,0
네… 이제 안정적인 수입원이 생겼으니… 좀 편하게 마음 먹어 보려고요.,7
"그래도 그 놈을 어떻게 혼내지 않을 수가 있어요? 나는 걔가 애들끼리 장난친 줄 알았더니, 그 놈도 도둑질인 걸 알고 그랬다더라고요. 참 나… 어이가 없어서..",6
뭐가.,0
그러시구나…? 너 뒷끝이 좀 있다? 내가 좀 뭐라고 했다고 이러는거야?,7
저는 아이돌 될 거라서 시험 못 봐도 돼요.,1
고민은 무슨… 고민 하지 말고 얼른 계약해. 그 집 언제 나갈지 몰라.,0
"네, 유전자 검사 결과 두 분이 친척 관계에 있음이 밝혀졌습니다.",4
알았어. 그럼 올 때 아이스크림.,7
아… 아!,1
할머니 내 꿈 얘기 좀 더 들어봐.,6
"아니, 저 아부하는 게 아니라 진짜에요. 진심인데요..?",7
어! 미치겠어. 진짜.,6
"아무도 없어도, 동생이랑 놀 수 있잖아.",4
그걸로 저녁이 돼?,4
냉동 만두는 차가운데 있다가 찜통에 들어가잖아? 한국인도 똑같다는 거지.  에어컨 바람 쐬다가 찜통 더위에 속수무책으로 노출되니까…,3
정말 죄송합니다…,2
지은아. 똑바로 앉아야지.,6
그러면 옆집으로 도망갈 거야.,6
흠…그럼 어떡하지?,1
그러니까. 나 공부도 열심히 했는데.,1
네가 독재가 뭔지 알기나 해?,3
전부 다 싫어. 끔찍해.,6
이사? 어디로?,5
제가 개 관리 좀 잘하시라고 몇 번을 말해요?,0
"그지. 비행기를 일찍 끊어놨어야 되는데, 너무 늦게 찾았나봐.",4
 어. 찍어.,5
뭐?지금 너 이 나이 먹고 남의 연애사에 끼어들겠다 이거야?,3
아 진짜 유치해서 못 들어주겠네!,0
맞아요. 뉴스로만 보는 사람들은 잘 안 와닿을진 모르겠지만… 계속 출산률이 줄어든다는 것을 저희는 항상 피부로 느끼니까요.,0
뭐가 큰 일나?,6
어디에다 해줄까?,7
아니 그럼 형수라도 들어와야지. 언제까지 홀애비 신세에요?,0
왜? 재덕이한테서 전화 왔어?,5
"그랬지. 그래도 얘, 그게 좋은 건 아니지. 애들이 안 싸울려면 니가 잘해야 돼.",6
"다솔이가, 몸이 안 좋아서 결석이 많아. 아픈 친구를 도와주라는 게 무슨 문제지?",5
와전은 무슨 와전이에요. 제가 사원들이랑 주고받은 메시지 다 봤어요.,6
어. 블랙박스랑 다 확인하고 오는 길이야….,4
아… 그랬구나.,7
네…? 그게 무슨 말씀이세요…?,5
응 그치.,1
아아아아 딱 하루만. 나 그 노트북 한 번 써보고 싶단 말이야.,4
그 왜.. 우리 어릴 때 시골 살 때. 누나 고등학생이고 나 중학생일 때.,6
얼마나 읽었는데?,1
야아. 너 여사친 많잖아. 한 명만.,6
치... 그럼 엄마 안 오는 거에요...? 다른 애들 엄마는 다 온다는데.,4
근데 증거가 딱 딱 찍혀 있으니까. 이건 뭐 발뺌할 수도 없는거지.,6
물 한번 마셔봐라.,6
공부? 공부는 학생들이 하는거 아닌가?,5
할머니 병원 가보셔야 되는 거 아니에요?,2
아니.. 학교에다가 익명으로 대자보를 붙였대.,4
그니까. 안 그래도 못 먹어서 승질나 죽겠는 사람한테.,6
그런게 있어?,5
몰라?! 거기에 한국 음식점이 없었나보지?,5
"그래야겠다 싶다가도, 집에 들어가서 얼굴 보면 서로 화가 치밀어서 입을 꾹 다물게 돼.",6
아씨 무서워서 여기 못 있을 거 같애.,0
이 기회에 푹 좀 쉬어!,1
네.. 전 사실 되도록이면 그런 느낌이 안 들도록 해본거에요,2
햄버거.,6
그래 내가 형식적이지만 질문을 하나 한다. 어디가 어떻게 안 좋은데?,6
"사 계절을 함께 보내고, 또 한 번의 사계절을 보내면, 뭔가 그 사람에 대해 진짜로 알게 되는 것 같은 느낌?  두 바퀴?",7
내가 와사비 왕창 넣었는데 뭘 맛있대.,6
맛만 봤다. 맛만.,6
미치겠다니까 진짜? 하루 이틀도 아니고 한 달 동안 맨날 주구장창 미역국만. 장모님이 해주시는 거니까 뭐라고 할 수도 없고.,6
"참 저번에, 제형이 보니까 잘생긴 놈이랑 다니던데?",2
오일이 샌다구요? 그럼 어떻게 해요?,5
아니 내가 거기를 왜 껴. 모녀가 오붓하게 여행 가기로 한 거 아니야.,6
아니요… 치과 무서워요.,5
정말? 그래주면 나는 너무 고맙지.,7
와... 진짜 대박이다.,5
학교 안가고 놀러 가는거 아니야?,5
네. 병원 가도 뭐 스트레스성이라고 하고..,6
콩나물 국 끓이게. 감기에는 콩나물 국이 좋아.,1
"그거야 뭐 좋은걸 맨날 바르니까 그렇지.        너도 이제 스무살 넘었으니까, 피부 관리 잘 해야지.",6
맞는데.,6
"자, 외운 부분 좀 해볼까?",1
끝까지 이렇게 나오겠다는 거니?  그럼 선생님도 윗선으로 넘기는 수밖에 없어.,0
얘가 진짜 뭐 아까운 걸 모르네.        요즘애들은 다 그래? 너 친구들도 그렇게 아까운 거 모르고 돈 펑펑쓰니?,0
금방 나오는데. 잠시만요. 주방에 한번 확인해 볼게요.,5
정말? 어떻게 괴롭혀?,5
나야 잘 모르지. 근데 밤마다 우는 소리가 들리더라고.,1
그래. 그럼 그러자. 내일은 저녁 약속 없어?,7
너 ‘정베이커리’ 아들 맞지?,6
운동화로 밟으면 소리가 크게 나잖아.,6
몰라 그냥 불안해서 여기 있기 싫어.,4
와 저는 진짜 그 분이 그럴 줄은 몰랐어요,5
싫은데~  짠. 이게 오빠야.,7
왼쪽 구석을 유심히 보세요.,1
"아빠, 아빠는 왜 맨날 집에 있어?",1
"응. 남자들은 단순한 동물들이라서,         옷차림, 머리 스타일 이런거에 엄청 영향을 많이 받는다니까? 이모만 믿어봐.",7
스트레스 받으면 살 더 찐다고! 먹을 땐 먹게 냅둬야지~,0
누나가 교과서만 보고 대학갔어?,3
"얘는. 니 엄마나 할머니나,              자식 새끼 다 키워놓고 이제 노후 좀 즐겨보겠다는데,       니 애를 어떻게 키우니?",0
"그리고 다음부터는 엄마한테, 밥 먹게 용돈 많이 주세요, 하렴.",1
쌤 혹시 송충이 털도 뽑아 봤어요?,7
왜?,5
네 풍선을 몇 십 개 샀대요.,5
"소? 아, 뒤뜰에 있던 소?",5
고모가 얘기하는데 고모 안 볼거야?,0
 8시요.,1
"아이고, 내 정신 좀 봐. 내가 이렇게 깜빡깜빡해요. 펜 여기 있어. ",7
"그게 되냐. 다들 일하는데.  거기 취미 프로그램도 있고, 괜찮더만. 좀만 기다려봐, 맘에 들어 하실거야.",1
아~ 윤성 선배 말하는거구나? 윤성 선배가... 잘생겼지.,7
네. 쌤 여친 있지 않아요?,1
뭐? 오토바이? 갑자기 무슨 소리야?,5
"아닌데? 안 갖다 줄건데?         난 이모 건강이 걱정돼서, 못 가져다 주겠어.  이모는 건강을 위해서라도 움직여야 돼.",7
라면 냄새 나는데?,5
돈 스테이크? 그게 누구에요? ,5
그럴까? 막상 들었는데 안 아프면 어떡하지. 돈 아깝잖아.,6
고장난 시계?,5
왜 화가 나요?,5
매일매일 그러려면 그것도 진짜 일이겠다.,4
그랬겠다 진짜.. 너무 무서울 것 같아.,2
어. 아빠 엄청 빨리 일어났어.,1
나도... 나도 자다가도 일어나서 커맨드 에스 눌러.,2
"엄마, 콩이는 왜 요즘에 힘이 없어요?        옛날에는 제가 장난감 흔들어주면, 바로 쫓아왔는데…       요즘엔 장난감을 흔들어도 본 척도 안 해요.",4
애들이 크면서 다 그렇지 뭐.,6
"에이. 그것도 첨에는 좋지. 나중에는 그런 것보다,          그냥 힘들 때 얘기 들어주고 그런게 진짜 다정한 거예요.",1
 그래.,7
헬스장? 그래 얼른 나가서 등록하고 한 시간 뛰다와!,7
저 쪽이요?,5
"아니야, 아니야. 막 동물의 왕국 같은 방송 보면, 카멜레온들이 몸 색깔 바꿔서 위장하잖아. 포식자들 피하려고.",6
아니면 어디에 투자하셨다가 좀 날리셨어요?,0
네!? 제꺼라고요?,7
너는 그렇게 엄마한테 너무 편하게 하면 못써! 너도 어른인데 어른끼리 이러는거 아니야.,7
"그래. 이모도 완전 책벌레로 유명하잖아. 그러고보면 환경이 진짜 중요한 것 같아. 이모네 집에 책이 쌓여 있고, 이모도 책을 많이 읽으니까.",1
….네. 제가 결혼 더 일찍 할 걸 그랬나봐요.,4
오 그거 맛있겠다.,4
아파트에 전단 붙이는 거 금지야. 그만 둬.,0
알겠어요.,4
"네. 근데 밤이라서 깜깜하고, 비가 엄청 많이 오고 있었거든요. 좀 을씨년 스럽게요.",2
"내가 덕자 환갑에 따라가서 밥을 먹었는데, 불러야 하지 않나 싶어서.",4
응 남자여자 안 가리고 바바리맨 짓을 한대.,2
엄마가 그렇게 좋아? 벌써 이렇게 커놓고 어린애처럼 구네.,7
아 병원 너무 싫어.,6
"뭐가 아니야! 남은 한 시가 급해서, 아둥바둥하고 있는데. 감히 장난을 쳐?",0
너가 쇼파에서 자면 되잖아!,0
그 때 한 번 온거지 또 안 오는데?,6
나 먹어본 적 있나?,6
"아, 예진씨. 맞다. 제가 아까 지영씨한테 예진씨 좀 불러 달라고 했거든요.",7
"야! 너 내가 말했지, 단편영화니 어쩌구 저저꾸... 그런 애들 장난 같은 짓은 제발 좀 때려 치우라고.",0
 아니. 갑작스럽긴 한데.,6
엄마가 그랬구나.,5
나 잘 벌어 엄마. 이런 거 내가 만 잔도 더 사줄 수 있어.,7
무쇠간이라더니…,6
과학적인 이유가 있지. 근데 설명한다고 알까?,7
"그래서, 아이들 있는 집이나, 호흡기가 약한 사람들이 많이 오더라고.",2
"야! 너는 생일 한달 전부터 지갑 가지고 싶다고 징징거려서, 내가 무리해서 사줬잖아. 그랬으면 너도 그에 맞는 선물을 사줘야 할 거 아니야!",0
그래. 담부턴 조심해라.,0
세상에 쉬운 게 하나 없지?,7
일본? 나 일본은 한번도 안 가봤잖아. 일본어도 한 마디도 못 하는데.,5
차로 1시간이면 엄청 긴 거지~ 그걸로 걱정할 필요는 없는거 같아.,7
뭐…?,6
그냥 느낌이 그래.,7
아니. 아무도 없어.,1
어우. 이상한 소리 하지 말고 비키세요. ,3
