,label,text
2500,7,오늘 어떻게 도시락 싸왔어? 아니면 나가서 먹어?
2501,6,남자가 그렇게 허약해서 어따 써먹어?
2502,3,"야, 아빠는 지금 나이가 벌써 내일 모레면 오십 줄에 들어서는데 말야.. 너무 늙었지?"
2503,7,오빠 오빠
2504,2,어떤 점에서?
2505,3,몰라!
2506,6," 뭐요? 동생 같은 소리 하고 있네.  어디다 대고, 말을 편하게 하네 마네야. 나잇살 쳐먹었으면 곱게 관짝에 들어갈 준비나 할 것이지 남의 가정을 파탄을 내?"
2507,6,출연하는 게 아니라?
2508,6,22일. 근데 풀거 진짜 많아. 거의 무슨 2008년 것 부터 준 것 같아.
2509,0, 다신 그런 소리 하지 마세요
2510,6,사람만 엄청 많고. 한옥마을 게스트하우스라고 갔더니 시설도 형편 없고. 음식도 다 너무 달고 짜고.
2511,7,그러면 우리 먹으라고 안먹나봐.
2512,1,아 네네. 박상훈 감독님?
2513,6,에어컨이 고장난 것 같아. 상태가 시원치 않네?
2514,7,그럼! 이럴 때를 대비해서 이불이 한 세트 더 있는 거지!
2515,6,누나도 좀 의심스럽지.
2516,7,정말 다행입니다 이제 다치지 마시고 건강하게 공부해요
2517,6,현자타임? 그건 또 무슨 뜻이래?
2518,1,조금만 서두르자. 올 시간 거의 다 됐어.
2519,3,신분증? 이거 웃기는 녀석이네. 나 경찰이야. 몰라?
2520,7,후라이드 치킨 먹고 싶어.
2521,7,"뭐 휴학 안하고 스트레이트로 쭉 다니면, 스물 여섯? 좀 휴학하고 그러면 스물 일곱? 스물 여덟?"
2522,3,진짜야? 이게 최선이야?
2523,1,오래 됐지.
2524,6,살 정도로 재밌진 않으면서… 신작을 한 달이나 걸려서 갖다 주면 어떡해요? 이거 찾는 손님들이 얼마나 많았는데…
2525,5,"그럼, 오늘 4만원?  하루 일당치고 괜찮네."
2526,5,누나 분신사바 해봤어?
2527,2,저 혹시… 로봇 아이스크림 있어요?
2528,1,네 편할 때 말씀 해주세요.
2529,7,그럼~ 엄청 좋을거야. 우리 가서 재밌게 놀다 오자. 회도 먹고~ 바다도 보고~ 엄청 재밌을거야.
2530,1, 그래.그래. 알았어.
2531,0,알죠 대학가 호프집들 다 맥주에 물 타는거 누가 몰라요 그러니까 그게 24만원 어치냐구요!
2532,6,"아니... 우리 회사가 얼마나 컴퓨터 작업이 많은데.. 솔직히 99프로가 컴퓨터 작업인데… 이런 도구를 주고 좋은 결과물을 바라는게, 도둑놈 심보 아니에요?"
2533,5,예?
2534,7, 그럼 친구라도 하면 어때요? 심심할 때 연락 주고 받으면서.
2535,5,물이요?
2536,5,죽은 친구가 보인다고? 그 친구랑 친했어? 가까운 사이였니? 그거 정말 좀 그런 것 같은데.
2537,2,"언니, 나 숙제하는 것 좀 도와줘. 너무 어려워서 나 혼자선 못하겠어."
2538,1,"그래! 큰아빠한테 물어보고, 그 다음에, 우리 아빠한테도 물어보자."
2539,6,존댓말…? 그게 또 무슨 말이야
2540,6,당연하지.
2541,5,왜?
2542,5,백숙? 그게 뭐에요?
2543,0,뭐라고?
2544,1,"뭐 나이가 드니까 이제 이곳 저곳 안 좋은데가 하나씩 생기는데, 큰 병은 없어요."
2545,3,"어머, 넌 비위도 좋다."
2546,0,그걸 너가 어떻게 알아? 안되겠다. 이거 내놔.
2547,7, 보험 하나만 들어줄래?
2548,6,뭐??
2549,1,훨씬 좋지. 활기가 생기고.
2550,0,그러니까 집중해.
2551,1,선생님 바쁘세요?
2552,0,"걱정? 넌 희순이랑 싸운 얘기도 안 해줬으면서, 언니 얘기는 바로 엄마한테 얘기하려고 해?"
2553,5,왜 소문이 안 좋아.
2554,1,아 저 그리고. 박교수님 장례식장에는….
2555,7,드라마 보지.
2556,7,어 예쁘네. 저기가 남해냐?
2557,5,그게 오늘이었어?
2558,7, 아.. 하하.. 당연히 그 뜻이랑은 조금 다른 뜻으로 쓰이고요.. 어원은 거기서 오는 게 맞긴 한 거 같아요.
2559,5,정말? 나는 아빠 회사 동료인줄 알았더니..
2560,7,어서오세요! 고객님!
2561,4,그냥 점수 맞춰서 가셨구나...
2562,0,"문제가 어려워서 못 푼게 아니라, 시간을 충분히 투자하지 않았다는 뜻이지."
2563,7,다행이다. 나는 엄마가 또 맨날 짜증내고 화내고 그래서 갱년기인가 했지.
2564,5,그래서? 호수 쪽을 바로 쫓아갔대?
2565,3,"으휴 짜증스러워서 정말! 넌 약속도 없냐? 이렇게 맨날 집에 있어? 다른 집 아들처럼 밖에서 나가서 일도 하고, 놀고 하면 좀 좋아?"
2566,7,"아고, 그 핏덩이였던 게 언제 커가지고 이렇게 할머니를 다 돕는다 그러나.  할머니 이제 죽어도 되겄다."
2567,7, 그런가? 내가 더 개방적인가?
2568,7,"아니에요 괜찮아요.  어머니, 자식 분들은 있으세요?"
2569,1,그렇지 대중 관객들은 주인공이 3막 구조 안에서 도약하고 성공하고 실패하고 다시 성공하는 과정을 따라가면서 카타르시스를 느끼니까
2570,3,공연 보려고 비행기를 탄다고? 뭐야. 너 재벌이야?
2571,1,내가 뭘~?
2572,6,말하다보면 울컥한다. 그만 하자.
2573,4,"은행에서는 민수가 준 돈으로, 또 돈을 버는 거야."
2574,5,사랑니? 너 사랑니 아직도 안 뺐니?
2575,5,금간 게요?
2576,1,네. 혹시 예체능반 생기면 거기로 보내주세요.
2577,0, 파트너 바꾸자고오. 한 시간 지났잖아.
2578,6,어이구. 꼰대 진짜. 엄마가 보면 또 잔소리 왕창 할걸.
2579,6,언니가 그렇게 가져가놓고! 나한테 그렇게 뭐라고 한거야?!공책에 발이 달렸냐~ 날개가 달렸냐~ 그러면서?
2580,2,저기… 우리 지금 까지 이 4개 뽑았잖아. 알지?
2581,6,"맞아. 그냥 무조건 다 된다고만 하고.. 자세히 설명도 안 해주고.. 아니, 내가 따로 공부해가야되니까 너무 힘들어."
2582,7,"그렇긴 하지. 내가 산삼이나 도라지나, 그런걸 많이 먹었다고."
2583,5,세상에. 지훈이 그렇게 안 봤는데. 애가 어떻게 그럴 수 있니? 말로만 끝난 거야? 맞은 건 아니지?
2584,6,"아휴, 우리가 뭐 암벽등반 할 것도 아니고 뭐가 위험해"
2585,1,"네 저는 대학 때부터, 연애 같은 거엔 관심이 없어서.        아, 결혼도 굳이 안 해도 될 것 같아요.        외로우면 고양이나 한 마리 키우려고요."
2586,0,"아니 진짜 못된 애들이다. 아, 세상에. 아, 아빠가 그것도 모르고."
2587,1,네.
2588,7,어? 쌤 안녕하세요.
2589,1,"네. 연락처 남겨주시면, 문자 드릴게요."
2590,7,요 앞에 새로운 콩나물 해장국 집 가보셨어요? 달걀도 안 비리고 아주 맛있는데.
2591,2, 방에 컴퓨터 켜놓고 나왔어.
2592,6,그게 뭔데?
2593,7,네 감사합니다.
2594,4,아이고. 비싸다 비싸. 오랜만에 과자 하나 살려고 했더니만.
2595,7,"응, 그저께 누나가 분양받아 왔어."
2596,6,십팔살이요. 십팔살.
2597,6,응. 호주는 거기에 2배래.
2598,3,없지 않을까?
2599,7,응 엄마는 지훈이가 사랑해주면 안 아파져
2600,1,찍을게요. 하나 둘 셋.
2601,6,"이 녀석, 아까 아이스크림을 많이 먹더니 배 앓이를 하나 보다. 서랍장에 상비약 구비해 둔 거 있으니까 그거랑 따뜻한 물이랑 해서 먹으면 괜찮아질 거야."
2602,1,"대학 때까지는 그래도 간간히, 애들 용돈 챙겨주고 했었지.        작은 애는 보니까, 좀 힘들어 하는 것 같길래, 애들 엄마가 가서        냉장고도 채워주고. 근데 이제 지들이 돈 버니까 그런 거 없어."
2603,6,너 지난 번 상담 왜 안 왔어?
2604,7,뭐야. 너 그런 말도 할 줄 알아?
2605,1,너는?
2606,7,할머니~! 나 좀 도와줘.
2607,6,난 신문이 편해.
2608,2,"약속이 아니라 기념일인데요,,,"
2609,7,경수 맞구나?
2610,2,네. 전데요.
2611,4, 네 사장님.
2612,6,이게 뭐야.. 일요일에 더워서 카페에 나오고..
2613,0,…... 그야…. 안 갔지.
2614,6,"그럴 때도 있는데, 그 때는 아무리 글을 쓰려고 해도       글을 쓸 수가 없었어요."
2615,6,"아끼니까 하는 소리야. 아끼니까. 니 샌드위치 찾아 먹으면, 나머지 팀원들은 어쩌니?"
2616,6,"여름 한 철 키는 건데, 그걸 아끼면 어떻게 해."
2617,5,동상? 무슨 동상?
2618,1,응. 너는 수학 학원 다녀?
2619,2,완전히 얼마 안됐구나? 딸이래 아들이래?
2620,6,치. 나 혼자서도 잘 있는데.
2621,5,제가 메뉴를 못 받았는데.. 뭘로 시키는게 좋을까요?
2622,5,그랬어? 이야~ 우리 딸 따봉이다!
2623,6,오래 탈려고 타이밍 벨트도 제 때 갈고 엔진 오일도 무리해서 6개월마다 갈아줬는데.. 그래도 오래된 디젤 차는 어쩔 수가 없나봐.
2624,5,뭐 시켰냐?
2625,4,그러게. 오래 사귀고 헤어지는 거 엄청 힘들겠다.
2626,5,아니… 그런 식으로 드린 말씀은 아닙니다…
2627,1,관두라며!
2628,3,이유 있지. 아빠 같은 사람 만날까봐.
2629,7,뭐든 물어봐 뭐든.
2630,6,응. 그건 다 사람들이 지어낸 얘기잖아.
2631,4,저 엄마가 혼자 버스타고 집에 오라고 했는데 돈을 잊어먹었어요.
2632,0,인생은 이런 거야. 모든 사람이 내 편 일거라 생각하지 마. 엿 같니?
2633,6,말도 안 돼! 그건 고정관념이야.
2634,6,"기초체력? 아이, 또 옛날 사람 같은 소리 한다. 아무튼 나랑 핸드폰 좀 바꿔줘. 삼촌 핸드폰이 훨씬 신형이잖아."
2635,5,뭐?
2636,7,지금도 늙고 못생겼잖아. 그래도 좋아해.
2637,1,없는 거 같은데…
2638,1,아 연장했어요.
2639,0,야 그런 소리 하지마. 걔가 좋아서 국문과 간 걸.. 왜 니가 자책을 하고 있어.
2640,6,라면에 낮밤이 어딨어.
2641,7,네. 누구한테 선물하실 거세요?
2642,7,아빠한테 전화해봐. 언제쯤 오시나.
2643,1,우리 여행 가기로 한거 어떻게 된거야.
2644,4,그러게. 부모님 생각도 나고 그랬어.
2645,4,"모르겠어요. 하루 종일 연락이 안돼서, 그냥 독감 걸려서 그런가 했는데. 갑자기 선생님이 걔가 죽었다고 해서.. 근데 전 너무 안 믿겨져요. 말이 안돼서."
2646,4,안했어… 까먹었어.
2647,5,무슨 수로 그렇게 많은 돈을 모았대?
2648,1,알았어. 그럼 선생님이 더 주의해서 살펴볼게.        고마워 건우야. 바로 얘기해줘서.
2649,7,"그 뒤로도 육육이도 있었고, 투투도 있었는데, 얘기 더 해줄까?"
2650,6,라면 몸에 안 좋아. 김치 넣고 칼칼하게 콩나물 국 끓여줄게
2651,2,홍수 나면 우리 집은 어떻게 되는 거야? 뭐부터 챙겨야 되지?
2652,5,왜?
2653,1,응. 담임 선생님 드려.
2654,6,언니 그거 알아요?
2655,5,네..? 진짜로 하는 말이에요?
2656,0,엄마아빠가 나한테 줬으니까 내 돈이지.  내 돈주고 산 건데 엄마가 왜 맘대로 버리는데!
2657,3,설마. 니가 아직 나를 잘 모르는구나? 취하지 않을거면 마시지 말아라.
2658,4,….응….
2659,0,내 말 못 들었어? 나 진지하다고 지금.
2660,6,포자 번식이 뭐냐면… 포자를 공기중에 뿡뿡 싸서 씨를 뿌리는 거야… 그게 나무나 땅에 탁 달라붙어서 곰팡이가 피기 시작하면… 그게 버섯이 되는거야.
2661,1,"애매한 사람들이 있어. 사귄..거는 아니고, 썸?"
2662,6, 지금… 내가 소설가라는 이유로 엄마한테 흉악범에 취급 받는 이거… 이거 뭔가 아니지 않아?
2663,6,잠시만요 교수님.
2664,2,아… 큰일이네.
2665,1,다음 달에 한 번 올 거예요.
2666,6,아무것도 못 하는 내가 너무 바보같고..
2667,6,아니 고민했어도 그렇지. 의무교육을 그냥 안 하겠다는 게 어딨니?
2668,7,그냥. 궁금해서. 잘생겼어?
2669,7,그래? 시간 남으면 연락해~ 우리 애들이랑 같이 곱창 먹으러 갈려고 하는데.
2670,7,그거 장날에만 살 수 있어요.
2671,6,"가만히 있다가, 내가 이제는 트림 냄새로 버거까지 구분이 가능하구나 싶은 생각이 드니까… 현타가 쎄게 오더라고."
2672,7,저희가 같이 치우면 돼요.
2673,0, 아 됐어 안먹고 말어!
2674,7,요즘은 그런게 있냐? 참… 별게 다있다.
2675,3,너 또 과제 안 할거야?
2676,7,아이구 잘됐네. 자식 농사 아주 잘 지었어.
2677,0,너 자꾸 나불대지마. 명예 훼손으로 고소 먹일 수도 있어.
2678,0,그럼 그 친구한테 사과하고 옷 돌려주면 되잖아.
2679,7,먹고 싶은거 다 시켜!
2680,6,아니에요. 아직 열 시면 버스 있어요.
2681,6,그렇게 치면. 남자들도 손 부드러워야 되는거 아니야?
2682,4,"오늘 저는 그냥. 아침에 일어나서, 일 갔다가. 퇴근하고. 지금 여기에 있네요."
2683,2,저 그게... 식당 예약이 안 되어 있어요.
2684,3,숨펑 숨펑? 그거 있기는 한 말이야?
2685,5,그래? 그럼 그냥 우진이랑 나랑만 먹는다? 아빠도 오늘 밥 먹고 들어온대. 
2686,0,지금 무슨 법을 이야기 하세요? 뭘 잘했다고?
2687,3,………..고마워.
2688,1,안녕히 계세요.
2689,5,오빠가 있었어?
2690,4, 네. 선생님.
2691,7,심심하면 저한테 연락하세요.
2692,7,"근데 말이야, 나 사실.. 술 마셔봤다?"
2693,7,오늘부터 피부관리도 좀 해야지. 어제 마스크팩 샀는데 너도 몇 개 줄까?
2694,5,야! 나 엄청난 얘기 들었어.
2695,6,"네. 근데 아침에 싸면 좀 귀찮으니까,            저녁 때 싸놓는 것도 방법인 것 같아요."
2696,6,"아빠가 먹지 말라고 한 걸 먹었다고, 자길 거역했다면서, 막 때리는 거야."
2697,7,그렇지. 고마워. 할아버지 걱정도 해주고.
2698,1,이 세상 사람들이 나를 속이려고 다같이 짠거 같다는 생각?
2699,7,셋 셀 때까지 안들어가면 큰일 난다. 하나…  둘…!
2700,4, 아이고 머리야.
2701,7, 여기.
2702,6,내가 어제 자다깨서 분명히 들었는데?
2703,2,안녕?
2704,5,벌써? 다닌 지 얼마나 됐지? 6개월?
2705,6,그치? 숙제도 엄청 많고... 지루해.
2706,0,미친건 아저씨죠.
2707,6, 아프면 말해.
2708,7,알았어. 그럼 엄마가 나은이 안 섭섭하게 잘 골라볼게.
2709,1,그러니까.
2710,6,치킨? 갑자기 무슨 치킨이야.
2711,0,얼마 전에 TV에서 개에 물려 죽은 사람 못 보셨어요? 빨리 병원으로 가요..!! 참… 그 개는 어딨어요! 주인한테 당장 말해서 혼쭐을 내야죠!
2712,0,벌써 며칠이야. 공휴일 껴서 4일 연장으로 콸콸 쏟아졌는데.
2713,6,아니거든?
2714,4,그래. 잘 다녀와.
2715,7,이 사람.. 농담 좀 한 걸 가지고 성내지 말고.
2716,7,딱히 그렇지는 않은 거 같은데..
2717,7,"아이고, 또 왔어? 고맙다, 고마워."
2718,6,삼촌 그냥 담배 끊으면 안돼? 냄새도 안 좋은데 왜 피우는 거야?
2719,2,예전의 내가 아니야 할아버지. 그냥 할아버지라도 살아.
2720,6,아니 글쎄 67번 버스는 약재 시장을 안가.그래서 못 가셨어?
2721,7,아… 그럼 아드님이랑 같이 다니세요.
2722,7,그럼 저 분홍색 신발 사고 싶어요.
2723,6,에이. 그럼 어떡해요. 마음을 알려야지.
2724,4,"겨우 모의고사인데 뭐. 친구들이 다들 열심히 공부를 하니까, 나도 그런 분위기 속에서 힘을 얻게 되는 거 같아."
2725,0,"에이, 이 근방은 다른 부동산 가도 뭐 없어. 여기서 해결해."
2726,1,반주로 딱! 한잔 할게. 반주는 나쁜 거 아니야. 약이랑 똑같애.
2727,5,그럼 오늘 또 안 가도 돼요?
2728,6,"그럼, 여기에서 산 거 영수증 좀 보여주시겠어요?"
2729,7,정말 감사합니다... 오기 전에도 마음을 많이 졸였어요. 괜히 선생님께 말씀 드렸다가 긁어부스럼만 만들까봐…
2730,6,에이 어른이라서 애 키우는 사람이 어딨어요. 그냥 키우는 거지 뭐.
2731,5,"엥, 근데 그거랑 내가 재채기 하는 거랑 무슨 상관이야?"
2732,6,앞으로 눈 관리 잘 하란 이야기야.
2733,5, 어?
2734,7,말도 안돼 진짜~ 나 진짜 괜찮아 할머니~
2735,0,경찰 불러요?
2736,0,그래도 축구하는 게 좋다고.
2737,5, 헉…
2738,7,응. 함흥 냉면이든 평양 냉면이든 상관 없어. 무조건 냉면이 최고야. 냉면은… 완벽해!
2739,2,"아, 화요일은 제가 공강인데… 수요일에 학교 오시나요?"
2740,5,삼촌 외로워요?
2741,6,아니. 이번 주말에는 일이 좀 있네.
2742,1,뭐 먹고 싶은데?
2743,2,12시 반쯤 들어왔습니다.
2744,6,그…  여자 목사님?
2745,1,백 살이 되도 엄마한텐 애지!
2746,5,누가 그래? 그건 어디서 들었어?
